"# Figure 4: the full classification to a,b,c <= 12. Z never intersects the quark-hosting set"
a,b,c,boxes,parity,in_Z_degenerate,hosts_quark_cell,pairs_at
9,1,0,11,odd,False,True,even m
9,1,1,14,even,True,False,odd m
9,1,2,17,odd,False,True,even m
9,1,3,20,even,True,False,odd m
9,1,4,23,odd,False,True,even m
9,1,5,26,even,True,False,odd m
9,1,6,29,odd,False,True,even m
9,1,7,32,even,True,False,odd m
9,1,8,35,odd,False,True,even m
9,1,9,38,even,True,False,odd m
9,1,10,41,odd,False,True,even m
9,1,11,44,even,True,False,odd m
9,1,12,47,odd,False,True,even m
9,2,0,13,odd,False,True,even m
9,2,1,16,even,False,False,odd m
9,2,2,19,odd,False,True,even m
9,2,3,22,even,False,False,odd m
9,2,4,25,odd,False,True,even m
9,2,5,28,even,False,False,odd m
9,2,6,31,odd,False,True,even m
9,2,7,34,even,False,False,odd m
9,2,8,37,odd,False,True,even m
9,2,9,40,even,False,False,odd m
9,2,10,43,odd,False,True,even m
9,2,11,46,even,False,False,odd m
9,2,12,49,odd,False,True,even m
9,3,0,15,odd,False,True,even m
9,3,1,18,even,True,False,odd m
9,3,2,21,odd,False,True,even m
9,3,3,24,even,True,False,odd m
9,3,4,27,odd,False,True,even m
9,3,5,30,even,True,False,odd m
9,3,6,33,odd,False,True,even m
9,3,7,36,even,True,False,odd m
9,3,8,39,odd,False,True,even m
9,3,9,42,even,True,False,odd m
9,3,10,45,odd,False,True,even m
9,3,11,48,even,True,False,odd m
9,3,12,51,odd,False,True,even m
9,4,0,17,odd,False,True,even m
9,4,1,20,even,False,False,odd m
9,4,2,23,odd,False,True,even m
9,4,3,26,even,False,False,odd m
9,4,4,29,odd,False,True,even m
9,4,5,32,even,False,False,odd m
9,4,6,35,odd,False,True,even m
9,4,7,38,even,False,False,odd m
9,4,8,41,odd,False,True,even m
9,4,9,44,even,False,False,odd m
9,4,10,47,odd,False,True,even m
9,4,11,50,even,False,False,odd m
9,4,12,53,odd,False,True,even m
9,5,0,19,odd,False,True,even m
9,5,1,22,even,True,False,odd m
9,5,2,25,odd,False,True,even m
9,5,3,28,even,True,False,odd m
9,5,4,31,odd,False,True,even m
9,5,5,34,even,True,False,odd m
9,5,6,37,odd,False,True,even m
9,5,7,40,even,True,False,odd m
9,5,8,43,odd,False,True,even m
9,5,9,46,even,True,False,odd m
9,5,10,49,odd,False,True,even m
9,5,11,52,even,True,False,odd m
9,5,12,55,odd,False,True,even m
9,6,0,21,odd,False,True,even m
9,6,1,24,even,False,False,odd m
9,6,2,27,odd,False,True,even m
9,6,3,30,even,False,False,odd m
9,6,4,33,odd,False,True,even m
9,6,5,36,even,False,False,odd m
9,6,6,39,odd,False,True,even m
9,6,7,42,even,False,False,odd m
9,6,8,45,odd,False,True,even m
9,6,9,48,even,False,False,odd m
9,6,10,51,odd,False,True,even m
9,6,11,54,even,False,False,odd m
9,6,12,57,odd,False,True,even m
9,7,0,23,odd,False,True,even m
9,7,1,26,even,True,False,odd m
9,7,2,29,odd,False,True,even m
9,7,3,32,even,True,False,odd m
9,7,4,35,odd,False,True,even m
9,7,5,38,even,True,False,odd m
9,7,6,41,odd,False,True,even m
9,7,7,44,even,True,False,odd m
9,7,8,47,odd,False,True,even m
9,7,9,50,even,True,False,odd m
9,7,10,53,odd,False,True,even m
9,7,11,56,even,True,False,odd m
9,7,12,59,odd,False,True,even m
9,8,0,25,odd,False,True,even m
9,8,1,28,even,False,False,odd m
9,8,2,31,odd,False,True,even m
9,8,3,34,even,False,False,odd m
9,8,4,37,odd,False,True,even m
9,8,5,40,even,False,False,odd m
9,8,6,43,odd,False,True,even m
9,8,7,46,even,False,False,odd m
9,8,8,49,odd,False,True,even m
9,8,9,52,even,False,False,odd m
9,8,10,55,odd,False,True,even m
9,8,11,58,even,False,False,odd m
9,8,12,61,odd,False,True,even m
9,9,0,27,odd,False,True,even m
9,9,1,30,even,True,False,odd m
9,9,2,33,odd,False,True,even m
9,9,3,36,even,True,False,odd m
9,9,4,39,odd,False,True,even m
9,9,5,42,even,True,False,odd m
9,9,6,45,odd,False,True,even m
9,9,7,48,even,True,False,odd m
9,9,8,51,odd,False,True,even m
9,9,9,54,even,True,False,odd m
9,9,10,57,odd,False,True,even m
9,9,11,60,even,True,False,odd m
9,9,12,63,odd,False,True,even m
9,10,0,29,odd,False,True,even m
9,10,1,32,even,False,False,odd m
9,10,2,35,odd,False,True,even m
9,10,3,38,even,False,False,odd m
9,10,4,41,odd,False,True,even m
9,10,5,44,even,False,False,odd m
9,10,6,47,odd,False,True,even m
9,10,7,50,even,False,False,odd m
9,10,8,53,odd,False,True,even m
9,10,9,56,even,False,False,odd m
9,10,10,59,odd,False,True,even m
9,10,11,62,even,False,False,odd m
9,10,12,65,odd,False,True,even m
9,11,0,31,odd,False,True,even m
9,11,1,34,even,True,False,odd m
9,11,2,37,odd,False,True,even m
9,11,3,40,even,True,False,odd m
9,11,4,43,odd,False,True,even m
9,11,5,46,even,True,False,odd m
9,11,6,49,odd,False,True,even m
9,11,7,52,even,True,False,odd m
9,11,8,55,odd,False,True,even m
9,11,9,58,even,True,False,odd m
9,11,10,61,odd,False,True,even m
9,11,11,64,even,True,False,odd m
9,11,12,67,odd,False,True,even m
9,12,0,33,odd,False,True,even m
9,12,1,36,even,False,False,odd m
9,12,2,39,odd,False,True,even m
9,12,3,42,even,False,False,odd m
9,12,4,45,odd,False,True,even m
9,12,5,48,even,False,False,odd m
9,12,6,51,odd,False,True,even m
9,12,7,54,even,False,False,odd m
9,12,8,57,odd,False,True,even m
9,12,9,60,even,False,False,odd m
9,12,10,63,odd,False,True,even m
9,12,11,66,even,False,False,odd m
9,12,12,69,odd,False,True,even m
10,0,0,10,even,False,False,odd m
10,0,1,13,odd,False,False,even m
10,0,2,16,even,False,False,odd m
10,0,3,19,odd,False,False,even m
10,0,4,22,even,False,False,odd m
10,0,5,25,odd,False,False,even m
10,0,6,28,even,False,False,odd m
10,0,7,31,odd,False,False,even m
10,0,8,34,even,False,False,odd m
10,0,9,37,odd,False,False,even m
10,0,10,40,even,False,False,odd m
10,0,11,43,odd,False,False,even m
10,0,12,46,even,False,False,odd m
10,1,0,12,even,False,False,odd m
10,1,1,15,odd,False,True,even m
10,1,2,18,even,False,False,odd m
10,1,3,21,odd,False,True,even m
10,1,4,24,even,False,False,odd m
10,1,5,27,odd,False,True,even m
10,1,6,30,even,False,False,odd m
10,1,7,33,odd,False,True,even m
10,1,8,36,even,False,False,odd m
10,1,9,39,odd,False,True,even m
10,1,10,42,even,True,False,odd m
10,1,11,45,odd,False,True,even m
10,1,12,48,even,False,False,odd m
10,2,0,14,even,False,False,odd m
10,2,1,17,odd,False,True,even m
10,2,2,20,even,False,False,odd m
10,2,3,23,odd,False,True,even m
10,2,4,26,even,False,False,odd m
10,2,5,29,odd,False,True,even m
10,2,6,32,even,False,False,odd m
10,2,7,35,odd,False,True,even m
10,2,8,38,even,False,False,odd m
10,2,9,41,odd,False,True,even m
10,2,10,44,even,False,False,odd m
10,2,11,47,odd,False,True,even m
10,2,12,50,even,False,False,odd m
10,3,0,16,even,False,False,odd m
10,3,1,19,odd,False,True,even m
10,3,2,22,even,False,False,odd m
10,3,3,25,odd,False,True,even m
10,3,4,28,even,False,False,odd m
10,3,5,31,odd,False,True,even m
10,3,6,34,even,False,False,odd m
10,3,7,37,odd,False,True,even m
10,3,8,40,even,False,False,odd m
10,3,9,43,odd,False,True,even m
10,3,10,46,even,True,False,odd m
10,3,11,49,odd,False,True,even m
10,3,12,52,even,False,False,odd m
10,4,0,18,even,False,False,odd m
10,4,1,21,odd,False,True,even m
10,4,2,24,even,False,False,odd m
10,4,3,27,odd,False,True,even m
10,4,4,30,even,False,False,odd m
10,4,5,33,odd,False,True,even m
10,4,6,36,even,False,False,odd m
10,4,7,39,odd,False,True,even m
10,4,8,42,even,False,False,odd m
10,4,9,45,odd,False,True,even m
10,4,10,48,even,False,False,odd m
10,4,11,51,odd,False,True,even m
10,4,12,54,even,False,False,odd m
10,5,0,20,even,False,False,odd m
10,5,1,23,odd,False,True,even m
10,5,2,26,even,False,False,odd m
10,5,3,29,odd,False,True,even m
10,5,4,32,even,False,False,odd m
10,5,5,35,odd,False,True,even m
10,5,6,38,even,False,False,odd m
10,5,7,41,odd,False,True,even m
10,5,8,44,even,False,False,odd m
10,5,9,47,odd,False,True,even m
10,5,10,50,even,True,False,odd m
10,5,11,53,odd,False,True,even m
10,5,12,56,even,False,False,odd m
10,6,0,22,even,False,False,odd m
10,6,1,25,odd,False,True,even m
10,6,2,28,even,False,False,odd m
10,6,3,31,odd,False,True,even m
10,6,4,34,even,False,False,odd m
10,6,5,37,odd,False,True,even m
10,6,6,40,even,False,False,odd m
10,6,7,43,odd,False,True,even m
10,6,8,46,even,False,False,odd m
10,6,9,49,odd,False,True,even m
10,6,10,52,even,False,False,odd m
10,6,11,55,odd,False,True,even m
10,6,12,58,even,False,False,odd m
10,7,0,24,even,False,False,odd m
10,7,1,27,odd,False,True,even m
10,7,2,30,even,False,False,odd m
10,7,3,33,odd,False,True,even m
10,7,4,36,even,False,False,odd m
10,7,5,39,odd,False,True,even m
10,7,6,42,even,False,False,odd m
10,7,7,45,odd,False,True,even m
10,7,8,48,even,False,False,odd m
10,7,9,51,odd,False,True,even m
10,7,10,54,even,True,False,odd m
10,7,11,57,odd,False,True,even m
10,7,12,60,even,False,False,odd m
10,8,0,26,even,False,False,odd m
10,8,1,29,odd,False,True,even m
10,8,2,32,even,False,False,odd m
10,8,3,35,odd,False,True,even m
10,8,4,38,even,False,False,odd m
10,8,5,41,odd,False,True,even m
10,8,6,44,even,False,False,odd m
10,8,7,47,odd,False,True,even m
10,8,8,50,even,False,False,odd m
10,8,9,53,odd,False,True,even m
10,8,10,56,even,False,False,odd m
10,8,11,59,odd,False,True,even m
10,8,12,62,even,False,False,odd m
10,9,0,28,even,False,False,odd m
10,9,1,31,odd,False,True,even m
10,9,2,34,even,False,False,odd m
10,9,3,37,odd,False,True,even m
10,9,4,40,even,False,False,odd m
10,9,5,43,odd,False,True,even m
10,9,6,46,even,False,False,odd m
10,9,7,49,odd,False,True,even m
10,9,8,52,even,False,False,odd m
10,9,9,55,odd,False,True,even m
10,9,10,58,even,True,False,odd m
10,9,11,61,odd,False,True,even m
10,9,12,64,even,False,False,odd m
10,10,0,30,even,False,False,odd m
10,10,1,33,odd,False,True,even m
10,10,2,36,even,False,False,odd m
10,10,3,39,odd,False,True,even m
10,10,4,42,even,False,False,odd m
10,10,5,45,odd,False,True,even m
10,10,6,48,even,False,False,odd m
10,10,7,51,odd,False,True,even m
10,10,8,54,even,False,False,odd m
10,10,9,57,odd,False,True,even m
10,10,10,60,even,False,False,odd m
10,10,11,63,odd,False,True,even m
10,10,12,66,even,False,False,odd m
10,11,0,32,even,False,False,odd m
10,11,1,35,odd,False,True,even m
10,11,2,38,even,False,False,odd m
10,11,3,41,odd,False,True,even m
10,11,4,44,even,False,False,odd m
10,11,5,47,odd,False,True,even m
10,11,6,50,even,False,False,odd m
10,11,7,53,odd,False,True,even m
10,11,8,56,even,False,False,odd m
10,11,9,59,odd,False,True,even m
10,11,10,62,even,True,False,odd m
10,11,11,65,odd,False,True,even m
10,11,12,68,even,False,False,odd m
10,12,0,34,even,False,False,odd m
10,12,1,37,odd,False,True,even m
10,12,2,40,even,False,False,odd m
10,12,3,43,odd,False,True,even m
10,12,4,46,even,False,False,odd m
10,12,5,49,odd,False,True,even m
10,12,6,52,even,False,False,odd m
10,12,7,55,odd,False,True,even m
10,12,8,58,even,False,False,odd m
10,12,9,61,odd,False,True,even m
10,12,10,64,even,False,False,odd m
10,12,11,67,odd,False,True,even m
10,12,12,70,even,False,False,odd m
11,0,0,11,odd,False,False,even m
11,0,1,14,even,False,False,odd m
11,0,2,17,odd,False,False,even m
11,0,3,20,even,False,False,odd m
11,0,4,23,odd,False,False,even m
11,0,5,26,even,False,False,odd m
11,0,6,29,odd,False,False,even m
11,0,7,32,even,False,False,odd m
11,0,8,35,odd,False,False,even m
11,0,9,38,even,False,False,odd m
11,0,10,41,odd,False,False,even m
11,0,11,44,even,False,False,odd m
11,0,12,47,odd,False,False,even m
11,1,0,13,odd,False,True,even m
11,1,1,16,even,True,False,odd m
11,1,2,19,odd,False,True,even m
11,1,3,22,even,True,False,odd m
11,1,4,25,odd,False,True,even m
11,1,5,28,even,True,False,odd m
11,1,6,31,odd,False,True,even m
11,1,7,34,even,True,False,odd m
11,1,8,37,odd,False,True,even m
11,1,9,40,even,True,False,odd m
11,1,10,43,odd,False,True,even m
11,1,11,46,even,True,False,odd m
11,1,12,49,odd,False,True,even m
11,2,0,15,odd,False,True,even m
11,2,1,18,even,False,False,odd m
11,2,2,21,odd,False,True,even m
11,2,3,24,even,False,False,odd m
11,2,4,27,odd,False,True,even m
11,2,5,30,even,False,False,odd m
11,2,6,33,odd,False,True,even m
11,2,7,36,even,False,False,odd m
11,2,8,39,odd,False,True,even m
11,2,9,42,even,False,False,odd m
11,2,10,45,odd,False,True,even m
11,2,11,48,even,False,False,odd m
11,2,12,51,odd,False,True,even m
11,3,0,17,odd,False,True,even m
11,3,1,20,even,True,False,odd m
11,3,2,23,odd,False,True,even m
11,3,3,26,even,True,False,odd m
11,3,4,29,odd,False,True,even m
11,3,5,32,even,True,False,odd m
11,3,6,35,odd,False,True,even m
11,3,7,38,even,True,False,odd m
11,3,8,41,odd,False,True,even m
11,3,9,44,even,True,False,odd m
11,3,10,47,odd,False,True,even m
11,3,11,50,even,True,False,odd m
11,3,12,53,odd,False,True,even m
11,4,0,19,odd,False,True,even m
11,4,1,22,even,False,False,odd m
11,4,2,25,odd,False,True,even m
11,4,3,28,even,False,False,odd m
11,4,4,31,odd,False,True,even m
11,4,5,34,even,False,False,odd m
11,4,6,37,odd,False,True,even m
11,4,7,40,even,False,False,odd m
11,4,8,43,odd,False,True,even m
11,4,9,46,even,False,False,odd m
11,4,10,49,odd,False,True,even m
11,4,11,52,even,False,False,odd m
11,4,12,55,odd,False,True,even m
11,5,0,21,odd,False,True,even m
11,5,1,24,even,True,False,odd m
11,5,2,27,odd,False,True,even m
11,5,3,30,even,True,False,odd m
11,5,4,33,odd,False,True,even m
11,5,5,36,even,True,False,odd m
11,5,6,39,odd,False,True,even m
11,5,7,42,even,True,False,odd m
11,5,8,45,odd,False,True,even m
11,5,9,48,even,True,False,odd m
11,5,10,51,odd,False,True,even m
11,5,11,54,even,True,False,odd m
11,5,12,57,odd,False,True,even m
11,6,0,23,odd,False,True,even m
11,6,1,26,even,False,False,odd m
11,6,2,29,odd,False,True,even m
11,6,3,32,even,False,False,odd m
11,6,4,35,odd,False,True,even m
11,6,5,38,even,False,False,odd m
11,6,6,41,odd,False,True,even m
11,6,7,44,even,False,False,odd m
11,6,8,47,odd,False,True,even m
11,6,9,50,even,False,False,odd m
11,6,10,53,odd,False,True,even m
11,6,11,56,even,False,False,odd m
11,6,12,59,odd,False,True,even m
11,7,0,25,odd,False,True,even m
11,7,1,28,even,True,False,odd m
11,7,2,31,odd,False,True,even m
11,7,3,34,even,True,False,odd m
11,7,4,37,odd,False,True,even m
11,7,5,40,even,True,False,odd m
11,7,6,43,odd,False,True,even m
11,7,7,46,even,True,False,odd m
11,7,8,49,odd,False,True,even m
11,7,9,52,even,True,False,odd m
11,7,10,55,odd,False,True,even m
11,7,11,58,even,True,False,odd m
11,7,12,61,odd,False,True,even m
11,8,0,27,odd,False,True,even m
11,8,1,30,even,False,False,odd m
11,8,2,33,odd,False,True,even m
11,8,3,36,even,False,False,odd m
11,8,4,39,odd,False,True,even m
11,8,5,42,even,False,False,odd m
11,8,6,45,odd,False,True,even m
11,8,7,48,even,False,False,odd m
11,8,8,51,odd,False,True,even m
11,8,9,54,even,False,False,odd m
11,8,10,57,odd,False,True,even m
11,8,11,60,even,False,False,odd m
11,8,12,63,odd,False,True,even m
11,9,0,29,odd,False,True,even m
11,9,1,32,even,True,False,odd m
11,9,2,35,odd,False,True,even m
11,9,3,38,even,True,False,odd m
11,9,4,41,odd,False,True,even m
11,9,5,44,even,True,False,odd m
11,9,6,47,odd,False,True,even m
11,9,7,50,even,True,False,odd m
11,9,8,53,odd,False,True,even m
11,9,9,56,even,True,False,odd m
11,9,10,59,odd,False,True,even m
11,9,11,62,even,True,False,odd m
11,9,12,65,odd,False,True,even m
11,10,0,31,odd,False,True,even m
11,10,1,34,even,False,False,odd m
11,10,2,37,odd,False,True,even m
11,10,3,40,even,False,False,odd m
11,10,4,43,odd,False,True,even m
11,10,5,46,even,False,False,odd m
11,10,6,49,odd,False,True,even m
11,10,7,52,even,False,False,odd m
11,10,8,55,odd,False,True,even m
11,10,9,58,even,False,False,odd m
11,10,10,61,odd,False,True,even m
11,10,11,64,even,False,False,odd m
11,10,12,67,odd,False,True,even m
11,11,0,33,odd,False,True,even m
11,11,1,36,even,True,False,odd m
11,11,2,39,odd,False,True,even m
11,11,3,42,even,True,False,odd m
11,11,4,45,odd,False,True,even m
11,11,5,48,even,True,False,odd m
11,11,6,51,odd,False,True,even m
11,11,7,54,even,True,False,odd m
11,11,8,57,odd,False,True,even m
11,11,9,60,even,True,False,odd m
11,11,10,63,odd,False,True,even m
11,11,11,66,even,True,False,odd m
11,11,12,69,odd,False,True,even m
11,12,0,35,odd,False,True,even m
11,12,1,38,even,False,False,odd m
11,12,2,41,odd,False,True,even m
11,12,3,44,even,False,False,odd m
11,12,4,47,odd,False,True,even m
11,12,5,50,even,False,False,odd m
11,12,6,53,odd,False,True,even m
11,12,7,56,even,False,False,odd m
11,12,8,59,odd,False,True,even m
11,12,9,62,even,False,False,odd m
11,12,10,65,odd,False,True,even m
11,12,11,68,even,False,False,odd m
11,12,12,71,odd,False,True,even m
12,0,0,12,even,False,False,odd m
12,0,1,15,odd,False,False,even m
12,0,2,18,even,False,False,odd m
12,0,3,21,odd,False,False,even m
12,0,4,24,even,False,False,odd m
12,0,5,27,odd,False,False,even m
12,0,6,30,even,False,False,odd m
12,0,7,33,odd,False,False,even m
12,0,8,36,even,False,False,odd m
12,0,9,39,odd,False,False,even m
12,0,10,42,even,False,False,odd m
12,0,11,45,odd,False,False,even m
12,0,12,48,even,False,False,odd m
12,1,0,14,even,False,False,odd m
12,1,1,17,odd,False,True,even m
12,1,2,20,even,False,False,odd m
12,1,3,23,odd,False,True,even m
12,1,4,26,even,False,False,odd m
12,1,5,29,odd,False,True,even m
12,1,6,32,even,False,False,odd m
12,1,7,35,odd,False,True,even m
12,1,8,38,even,False,False,odd m
12,1,9,41,odd,False,True,even m
12,1,10,44,even,False,False,odd m
12,1,11,47,odd,False,True,even m
12,1,12,50,even,True,False,odd m
12,2,0,16,even,False,False,odd m
12,2,1,19,odd,False,True,even m
12,2,2,22,even,False,False,odd m
12,2,3,25,odd,False,True,even m
12,2,4,28,even,False,False,odd m
12,2,5,31,odd,False,True,even m
12,2,6,34,even,False,False,odd m
12,2,7,37,odd,False,True,even m
12,2,8,40,even,False,False,odd m
12,2,9,43,odd,False,True,even m
12,2,10,46,even,False,False,odd m
12,2,11,49,odd,False,True,even m
12,2,12,52,even,False,False,odd m
12,3,0,18,even,False,False,odd m
12,3,1,21,odd,False,True,even m
12,3,2,24,even,False,False,odd m
12,3,3,27,odd,False,True,even m
12,3,4,30,even,False,False,odd m
12,3,5,33,odd,False,True,even m
12,3,6,36,even,False,False,odd m
12,3,7,39,odd,False,True,even m
12,3,8,42,even,False,False,odd m
12,3,9,45,odd,False,True,even m
12,3,10,48,even,False,False,odd m
12,3,11,51,odd,False,True,even m
12,3,12,54,even,True,False,odd m
12,4,0,20,even,False,False,odd m
12,4,1,23,odd,False,True,even m
12,4,2,26,even,False,False,odd m
12,4,3,29,odd,False,True,even m
12,4,4,32,even,False,False,odd m
12,4,5,35,odd,False,True,even m
12,4,6,38,even,False,False,odd m
12,4,7,41,odd,False,True,even m
12,4,8,44,even,False,False,odd m
12,4,9,47,odd,False,True,even m
12,4,10,50,even,False,False,odd m
12,4,11,53,odd,False,True,even m
12,4,12,56,even,False,False,odd m
12,5,0,22,even,False,False,odd m
12,5,1,25,odd,False,True,even m
12,5,2,28,even,False,False,odd m
12,5,3,31,odd,False,True,even m
12,5,4,34,even,False,False,odd m
12,5,5,37,odd,False,True,even m
12,5,6,40,even,False,False,odd m
12,5,7,43,odd,False,True,even m
12,5,8,46,even,False,False,odd m
12,5,9,49,odd,False,True,even m
12,5,10,52,even,False,False,odd m
12,5,11,55,odd,False,True,even m
12,5,12,58,even,True,False,odd m
12,6,0,24,even,False,False,odd m
12,6,1,27,odd,False,True,even m
12,6,2,30,even,False,False,odd m
12,6,3,33,odd,False,True,even m
12,6,4,36,even,False,False,odd m
12,6,5,39,odd,False,True,even m
12,6,6,42,even,False,False,odd m
12,6,7,45,odd,False,True,even m
12,6,8,48,even,False,False,odd m
12,6,9,51,odd,False,True,even m
12,6,10,54,even,False,False,odd m
12,6,11,57,odd,False,True,even m
12,6,12,60,even,False,False,odd m
12,7,0,26,even,False,False,odd m
12,7,1,29,odd,False,True,even m
12,7,2,32,even,False,False,odd m
12,7,3,35,odd,False,True,even m
12,7,4,38,even,False,False,odd m
12,7,5,41,odd,False,True,even m
12,7,6,44,even,False,False,odd m
12,7,7,47,odd,False,True,even m
12,7,8,50,even,False,False,odd m
12,7,9,53,odd,False,True,even m
12,7,10,56,even,False,False,odd m
12,7,11,59,odd,False,True,even m
12,7,12,62,even,True,False,odd m
12,8,0,28,even,False,False,odd m
12,8,1,31,odd,False,True,even m
12,8,2,34,even,False,False,odd m
12,8,3,37,odd,False,True,even m
12,8,4,40,even,False,False,odd m
12,8,5,43,odd,False,True,even m
12,8,6,46,even,False,False,odd m
12,8,7,49,odd,False,True,even m
12,8,8,52,even,False,False,odd m
12,8,9,55,odd,False,True,even m
12,8,10,58,even,False,False,odd m
12,8,11,61,odd,False,True,even m
12,8,12,64,even,False,False,odd m
12,9,0,30,even,False,False,odd m
12,9,1,33,odd,False,True,even m
12,9,2,36,even,False,False,odd m
12,9,3,39,odd,False,True,even m
12,9,4,42,even,False,False,odd m
12,9,5,45,odd,False,True,even m
12,9,6,48,even,False,False,odd m
12,9,7,51,odd,False,True,even m
12,9,8,54,even,False,False,odd m
12,9,9,57,odd,False,True,even m
12,9,10,60,even,False,False,odd m
12,9,11,63,odd,False,True,even m
12,9,12,66,even,True,False,odd m
12,10,0,32,even,False,False,odd m
12,10,1,35,odd,False,True,even m
12,10,2,38,even,False,False,odd m
12,10,3,41,odd,False,True,even m
12,10,4,44,even,False,False,odd m
12,10,5,47,odd,False,True,even m
12,10,6,50,even,False,False,odd m
12,10,7,53,odd,False,True,even m
12,10,8,56,even,False,False,odd m
12,10,9,59,odd,False,True,even m
12,10,10,62,even,False,False,odd m
12,10,11,65,odd,False,True,even m
12,10,12,68,even,False,False,odd m
12,11,0,34,even,False,False,odd m
12,11,1,37,odd,False,True,even m
12,11,2,40,even,False,False,odd m
12,11,3,43,odd,False,True,even m
12,11,4,46,even,False,False,odd m
12,11,5,49,odd,False,True,even m
12,11,6,52,even,False,False,odd m
12,11,7,55,odd,False,True,even m
12,11,8,58,even,False,False,odd m
12,11,9,61,odd,False,True,even m
12,11,10,64,even,False,False,odd m
12,11,11,67,odd,False,True,even m
12,11,12,70,even,True,False,odd m
12,12,0,36,even,False,False,odd m
12,12,1,39,odd,False,True,even m
12,12,2,42,even,False,False,odd m
12,12,3,45,odd,False,True,even m
12,12,4,48,even,False,False,odd m
12,12,5,51,odd,False,True,even m
12,12,6,54,even,False,False,odd m
12,12,7,57,odd,False,True,even m
12,12,8,60,even,False,False,odd m
12,12,9,63,odd,False,True,even m
12,12,10,66,even,False,False,odd m
12,12,11,69,odd,False,True,even m
12,12,12,72,even,False,False,odd m
